species,chromosome,type,chunks,length_kb
Schoenus_nigricans,OZ277376.1,gap,1,5
Schoenus_nigricans,OZ277377.1,gap,1,5
Schoenus_nigricans,OZ277377.1,array,35,175
Schoenus_nigricans,OZ277377.1,gap,1,5
Schoenus_nigricans,OZ277377.1,array,145,725
Schoenus_nigricans,OZ277377.1,gap,2,10
Schoenus_nigricans,OZ277377.1,array,10,50
Schoenus_nigricans,OZ277377.1,gap,2,10
Schoenus_nigricans,OZ277377.1,array,14,70
Schoenus_nigricans,OZ277377.1,gap,1,5
Schoenus_nigricans,OZ277377.1,array,4,20
Schoenus_nigricans,OZ277377.1,gap,176,880
Schoenus_nigricans,OZ277377.1,array,9,45
Schoenus_nigricans,OZ277377.1,gap,375,1875
Schoenus_nigricans,OZ277377.1,array,28,140
Schoenus_nigricans,OZ277377.1,gap,9,45
Schoenus_nigricans,OZ277377.1,array,2,10
Schoenus_nigricans,OZ277377.1,gap,521,2605
Schoenus_nigricans,OZ277377.1,array,35,175
Schoenus_nigricans,OZ277377.1,gap,539,2695
Schoenus_nigricans,OZ277377.1,array,1,5
Schoenus_nigricans,OZ277377.1,gap,2,10
Schoenus_nigricans,OZ277377.1,array,23,115
Schoenus_nigricans,OZ277377.1,gap,452,2260
Schoenus_nigricans,OZ277377.1,array,2,10
Schoenus_nigricans,OZ277377.1,gap,279,1395
Schoenus_nigricans,OZ277377.1,array,719,3595
Schoenus_nigricans,OZ277377.1,gap,2,10
Schoenus_nigricans,OZ277377.1,array,2,10
Schoenus_nigricans,OZ277377.1,gap,1,5
Schoenus_nigricans,OZ277377.1,array,2,10
Schoenus_nigricans,OZ277377.1,gap,590,2950
Schoenus_nigricans,OZ277377.1,array,4,20
Schoenus_nigricans,OZ277377.1,gap,630,3150
Schoenus_nigricans,OZ277377.1,array,2,10
Schoenus_nigricans,OZ277377.1,gap,308,1540
Schoenus_nigricans,OZ277377.1,array,19,95
Schoenus_nigricans,OZ277377.1,gap,365,1825
Schoenus_nigricans,OZ277377.1,array,4,20
Schoenus_nigricans,OZ277377.1,gap,1,5
Schoenus_nigricans,OZ277377.1,array,1,5
Schoenus_nigricans,OZ277377.1,gap,1,5
Schoenus_nigricans,OZ277377.1,array,40,200
Schoenus_nigricans,OZ277377.1,gap,2,10
Schoenus_nigricans,OZ277377.1,array,11,55
Schoenus_nigricans,OZ277377.1,gap,23,115
Schoenus_nigricans,OZ277377.1,array,1,5
Schoenus_nigricans,OZ277377.1,gap,571,2855
Schoenus_nigricans,OZ277377.1,array,1,5
Schoenus_nigricans,OZ277377.1,gap,48,240
Schoenus_nigricans,OZ277377.1,array,2,10
Schoenus_nigricans,OZ277377.1,gap,538,2690
Schoenus_nigricans,OZ277377.1,array,8,40
Schoenus_nigricans,OZ277377.1,gap,1,5
Schoenus_nigricans,OZ277377.1,array,32,160
Schoenus_nigricans,OZ277377.1,gap,2,10
Schoenus_nigricans,OZ277377.1,array,11,55
Schoenus_nigricans,OZ277377.1,gap,3,15
Schoenus_nigricans,OZ277377.1,array,3,15
Schoenus_nigricans,OZ277377.1,gap,538,2690
Schoenus_nigricans,OZ277377.1,array,2,10
Schoenus_nigricans,OZ277377.1,gap,145,725
Schoenus_nigricans,OZ277377.1,array,7,35
Schoenus_nigricans,OZ277377.1,gap,784,3920
Schoenus_nigricans,OZ277377.1,array,2,10
Schoenus_nigricans,OZ277377.1,gap,32,160
Schoenus_nigricans,OZ277377.1,array,5,25
Schoenus_nigricans,OZ277377.1,gap,42,210
Schoenus_nigricans,OZ277377.1,array,37,185
Schoenus_nigricans,OZ277377.1,gap,2,10
Schoenus_nigricans,OZ277377.1,array,10,50
Schoenus_nigricans,OZ277377.1,gap,2,10
Schoenus_nigricans,OZ277377.1,array,8,40
Schoenus_nigricans,OZ277377.1,gap,39,195
Schoenus_nigricans,OZ277378.1,gap,191,955
Schoenus_nigricans,OZ277378.1,array,2,10
Schoenus_nigricans,OZ277378.1,gap,331,1655
Schoenus_nigricans,OZ277378.1,array,1,5
Schoenus_nigricans,OZ277378.1,gap,9,45
Schoenus_nigricans,OZ277378.1,array,2,10
Schoenus_nigricans,OZ277378.1,gap,1,5
Schoenus_nigricans,OZ277378.1,array,7,35
Schoenus_nigricans,OZ277378.1,gap,263,1315
Schoenus_nigricans,OZ277378.1,array,7,35
Schoenus_nigricans,OZ277378.1,gap,617,3085
Schoenus_nigricans,OZ277378.1,array,6,30
Schoenus_nigricans,OZ277378.1,gap,1,5
Schoenus_nigricans,OZ277378.1,array,245,1225
Schoenus_nigricans,OZ277378.1,gap,1,5
Schoenus_nigricans,OZ277378.1,array,86,430
Schoenus_nigricans,OZ277378.1,gap,1,5
Schoenus_nigricans,OZ277378.1,array,12,60
Schoenus_nigricans,OZ277378.1,gap,1,5
Schoenus_nigricans,OZ277378.1,array,53,265
Schoenus_nigricans,OZ277378.1,gap,496,2480
Schoenus_nigricans,OZ277378.1,array,166,830
Schoenus_nigricans,OZ277378.1,gap,1,5
Schoenus_nigricans,OZ277378.1,array,169,845
Schoenus_nigricans,OZ277378.1,gap,147,735
Schoenus_nigricans,OZ277378.1,array,1,5
Schoenus_nigricans,OZ277378.1,gap,211,1055
Schoenus_nigricans,OZ277378.1,array,7,35
Schoenus_nigricans,OZ277378.1,gap,377,1885
Schoenus_nigricans,OZ277378.1,array,22,110
Schoenus_nigricans,OZ277378.1,gap,623,3115
Schoenus_nigricans,OZ277378.1,array,10,50
Schoenus_nigricans,OZ277378.1,gap,1,5
Schoenus_nigricans,OZ277378.1,array,2,10
Schoenus_nigricans,OZ277378.1,gap,319,1595
Schoenus_nigricans,OZ277378.1,array,2,10
Schoenus_nigricans,OZ277378.1,gap,17,85
Schoenus_nigricans,OZ277378.1,array,1,5
Schoenus_nigricans,OZ277378.1,gap,2,10
Schoenus_nigricans,OZ277378.1,array,7,35
Schoenus_nigricans,OZ277378.1,gap,1,5
Schoenus_nigricans,OZ277378.1,array,64,320
Schoenus_nigricans,OZ277378.1,gap,1,5
Schoenus_nigricans,OZ277378.1,array,10,50
Schoenus_nigricans,OZ277378.1,gap,1,5
Schoenus_nigricans,OZ277378.1,array,24,120
Schoenus_nigricans,OZ277378.1,gap,10,50
Schoenus_nigricans,OZ277378.1,array,4,20
Schoenus_nigricans,OZ277378.1,gap,1,5
Schoenus_nigricans,OZ277378.1,array,2,10
Schoenus_nigricans,OZ277378.1,gap,448,2240
Schoenus_nigricans,OZ277378.1,array,6,30
Schoenus_nigricans,OZ277378.1,gap,1,5
Schoenus_nigricans,OZ277378.1,array,18,90
Schoenus_nigricans,OZ277378.1,gap,357,1785
Schoenus_nigricans,OZ277378.1,array,22,110
Schoenus_nigricans,OZ277378.1,gap,5,25
Schoenus_nigricans,OZ277378.1,array,21,105
Schoenus_nigricans,OZ277378.1,gap,42,210
Schoenus_nigricans,OZ277378.1,array,1,5
Schoenus_nigricans,OZ277378.1,gap,553,2765
Schoenus_nigricans,OZ277378.1,array,2,10
Schoenus_nigricans,OZ277378.1,gap,1,5
Schoenus_nigricans,OZ277378.1,array,11,55
Schoenus_nigricans,OZ277378.1,gap,1,5
Schoenus_nigricans,OZ277378.1,array,16,80
Schoenus_nigricans,OZ277378.1,gap,207,1035
Schoenus_nigricans,OZ277378.1,array,1,5
Schoenus_nigricans,OZ277378.1,gap,259,1295
Schoenus_nigricans,OZ277378.1,array,8,40
Schoenus_nigricans,OZ277378.1,gap,302,1510
Schoenus_nigricans,OZ277378.1,array,109,545
Schoenus_nigricans,OZ277378.1,gap,1,5
Schoenus_nigricans,OZ277378.1,array,17,85
Schoenus_nigricans,OZ277378.1,gap,1,5
Schoenus_nigricans,OZ277378.1,array,3,15
Schoenus_nigricans,OZ277378.1,gap,63,315
Schoenus_nigricans,OZ277378.1,array,1,5
Schoenus_nigricans,OZ277378.1,gap,439,2195
Schoenus_nigricans,OZ277378.1,array,31,155
Schoenus_nigricans,OZ277378.1,gap,161,805
Schoenus_nigricans,OZ277378.1,array,1,5
Schoenus_nigricans,OZ277378.1,gap,449,2245
Schoenus_nigricans,OZ277379.1,gap,13,65
Schoenus_nigricans,OZ277379.1,array,2,10
Schoenus_nigricans,OZ277379.1,gap,186,930
Schoenus_nigricans,OZ277379.1,array,2,10
Schoenus_nigricans,OZ277379.1,gap,216,1080
Schoenus_nigricans,OZ277379.1,array,3,15
Schoenus_nigricans,OZ277379.1,gap,21,105
Schoenus_nigricans,OZ277379.1,array,148,740
Schoenus_nigricans,OZ277379.1,gap,2,10
Schoenus_nigricans,OZ277379.1,array,59,295
Schoenus_nigricans,OZ277379.1,gap,1,5
Schoenus_nigricans,OZ277379.1,array,10,50
Schoenus_nigricans,OZ277379.1,gap,1,5
Schoenus_nigricans,OZ277379.1,array,40,200
Schoenus_nigricans,OZ277379.1,gap,171,855
Schoenus_nigricans,OZ277379.1,array,1,5
Schoenus_nigricans,OZ277379.1,gap,11,55
Schoenus_nigricans,OZ277379.1,array,1,5
Schoenus_nigricans,OZ277379.1,gap,4,20
Schoenus_nigricans,OZ277379.1,array,1,5
Schoenus_nigricans,OZ277379.1,gap,70,350
Schoenus_nigricans,OZ277379.1,array,2,10
Schoenus_nigricans,OZ277379.1,gap,173,865
Schoenus_nigricans,OZ277379.1,array,8,40
Schoenus_nigricans,OZ277379.1,gap,182,910
Schoenus_nigricans,OZ277379.1,array,1,5
Schoenus_nigricans,OZ277379.1,gap,2,10
Schoenus_nigricans,OZ277379.1,array,2,10
Schoenus_nigricans,OZ277379.1,gap,1,5
Schoenus_nigricans,OZ277379.1,array,2,10
Schoenus_nigricans,OZ277379.1,gap,3,15
Schoenus_nigricans,OZ277379.1,array,1,5
Schoenus_nigricans,OZ277379.1,gap,2,10
Schoenus_nigricans,OZ277379.1,array,2,10
Schoenus_nigricans,OZ277379.1,gap,5,25
Schoenus_nigricans,OZ277379.1,array,2,10
Schoenus_nigricans,OZ277379.1,gap,2,10
Schoenus_nigricans,OZ277379.1,array,1,5
Schoenus_nigricans,OZ277379.1,gap,445,2225
Schoenus_nigricans,OZ277379.1,array,1,5
Schoenus_nigricans,OZ277379.1,gap,6,30
Schoenus_nigricans,OZ277379.1,array,1,5
Schoenus_nigricans,OZ277379.1,gap,647,3235
Schoenus_nigricans,OZ277379.1,array,2,10
Schoenus_nigricans,OZ277379.1,gap,2,10
Schoenus_nigricans,OZ277379.1,array,7,35
Schoenus_nigricans,OZ277379.1,gap,1,5
Schoenus_nigricans,OZ277379.1,array,6,30
Schoenus_nigricans,OZ277379.1,gap,1,5
Schoenus_nigricans,OZ277379.1,array,34,170
Schoenus_nigricans,OZ277379.1,gap,1,5
Schoenus_nigricans,OZ277379.1,array,2,10
Schoenus_nigricans,OZ277379.1,gap,2,10
Schoenus_nigricans,OZ277379.1,array,31,155
Schoenus_nigricans,OZ277379.1,gap,1,5
Schoenus_nigricans,OZ277379.1,array,334,1670
Schoenus_nigricans,OZ277379.1,gap,1,5
Schoenus_nigricans,OZ277379.1,array,99,495
Schoenus_nigricans,OZ277379.1,gap,1,5
Schoenus_nigricans,OZ277379.1,array,4,20
Schoenus_nigricans,OZ277379.1,gap,1,5
Schoenus_nigricans,OZ277379.1,array,5,25
Schoenus_nigricans,OZ277379.1,gap,1,5
Schoenus_nigricans,OZ277379.1,array,2,10
Schoenus_nigricans,OZ277379.1,gap,1,5
Schoenus_nigricans,OZ277379.1,array,18,90
Schoenus_nigricans,OZ277379.1,gap,1,5
Schoenus_nigricans,OZ277379.1,array,69,345
Schoenus_nigricans,OZ277379.1,gap,678,3390
Schoenus_nigricans,OZ277379.1,array,8,40
Schoenus_nigricans,OZ277379.1,gap,2,10
Schoenus_nigricans,OZ277379.1,array,7,35
Schoenus_nigricans,OZ277379.1,gap,288,1440
Schoenus_nigricans,OZ277379.1,array,2,10
Schoenus_nigricans,OZ277379.1,gap,397,1985
Schoenus_nigricans,OZ277379.1,array,2,10
Schoenus_nigricans,OZ277379.1,gap,241,1205
Schoenus_nigricans,OZ277379.1,array,3,15
Schoenus_nigricans,OZ277379.1,gap,2,10
Schoenus_nigricans,OZ277379.1,array,13,65
Schoenus_nigricans,OZ277379.1,gap,389,1945
Schoenus_nigricans,OZ277379.1,array,46,230
Schoenus_nigricans,OZ277379.1,gap,374,1870
Schoenus_nigricans,OZ277379.1,array,36,180
Schoenus_nigricans,OZ277379.1,gap,384,1920
Schoenus_nigricans,OZ277379.1,array,1,5
Schoenus_nigricans,OZ277379.1,gap,9,45
Schoenus_nigricans,OZ277379.1,array,8,40
Schoenus_nigricans,OZ277379.1,gap,1,5
Schoenus_nigricans,OZ277379.1,array,30,150
Schoenus_nigricans,OZ277379.1,gap,405,2025
Schoenus_nigricans,OZ277379.1,array,1,5
Schoenus_nigricans,OZ277379.1,gap,94,470
Schoenus_nigricans,OZ277379.1,array,3,15
Schoenus_nigricans,OZ277379.1,gap,1,5
Schoenus_nigricans,OZ277379.1,array,19,95
Schoenus_nigricans,OZ277379.1,gap,2,10
Schoenus_nigricans,OZ277379.1,array,7,35
Schoenus_nigricans,OZ277379.1,gap,1,5
Schoenus_nigricans,OZ277379.1,array,20,100
Schoenus_nigricans,OZ277379.1,gap,1,5
Schoenus_nigricans,OZ277379.1,array,14,70
Schoenus_nigricans,OZ277379.1,gap,1,5
Schoenus_nigricans,OZ277379.1,array,145,725
Schoenus_nigricans,OZ277379.1,gap,2,10
Schoenus_nigricans,OZ277379.1,array,2,10
Schoenus_nigricans,OZ277379.1,gap,11,55
Schoenus_nigricans,OZ277379.1,array,2,10
Schoenus_nigricans,OZ277379.1,gap,10,50
Schoenus_nigricans,OZ277379.1,array,2,10
Schoenus_nigricans,OZ277379.1,gap,598,2990
Schoenus_nigricans,OZ277379.1,array,14,70
Schoenus_nigricans,OZ277379.1,gap,2,10
Schoenus_nigricans,OZ277379.1,array,7,35
Schoenus_nigricans,OZ277379.1,gap,384,1920
Schoenus_nigricans,OZ277379.1,array,2,10
Schoenus_nigricans,OZ277379.1,gap,48,240
Schoenus_nigricans,OZ277379.1,array,1,5
Schoenus_nigricans,OZ277379.1,gap,3,15
Schoenus_nigricans,OZ277379.1,array,3,15
Schoenus_nigricans,OZ277379.1,gap,4,20
Schoenus_nigricans,OZ277379.1,array,14,70
Schoenus_nigricans,OZ277379.1,gap,2,10
Schoenus_nigricans,OZ277380.1,gap,277,1385
Schoenus_nigricans,OZ277380.1,array,1,5
Schoenus_nigricans,OZ277380.1,gap,531,2655
Schoenus_nigricans,OZ277380.1,array,1,5
Schoenus_nigricans,OZ277380.1,gap,4,20
Schoenus_nigricans,OZ277380.1,array,4,20
Schoenus_nigricans,OZ277380.1,gap,506,2530
Schoenus_nigricans,OZ277380.1,array,2,10
Schoenus_nigricans,OZ277380.1,gap,196,980
Schoenus_nigricans,OZ277380.1,array,2,10
Schoenus_nigricans,OZ277380.1,gap,373,1865
Schoenus_nigricans,OZ277380.1,array,1,5
Schoenus_nigricans,OZ277380.1,gap,1,5
Schoenus_nigricans,OZ277380.1,array,5,25
Schoenus_nigricans,OZ277380.1,gap,2,10
Schoenus_nigricans,OZ277380.1,array,26,130
Schoenus_nigricans,OZ277380.1,gap,432,2160
Schoenus_nigricans,OZ277380.1,array,33,165
Schoenus_nigricans,OZ277380.1,gap,539,2695
Schoenus_nigricans,OZ277380.1,array,4,20
Schoenus_nigricans,OZ277380.1,gap,1,5
Schoenus_nigricans,OZ277380.1,array,27,135
Schoenus_nigricans,OZ277380.1,gap,171,855
Schoenus_nigricans,OZ277380.1,array,4,20
Schoenus_nigricans,OZ277380.1,gap,205,1025
Schoenus_nigricans,OZ277380.1,array,1,5
Schoenus_nigricans,OZ277380.1,gap,6,30
Schoenus_nigricans,OZ277380.1,array,12,60
Schoenus_nigricans,OZ277380.1,gap,1,5
Schoenus_nigricans,OZ277380.1,array,13,65
Schoenus_nigricans,OZ277380.1,gap,2,10
Schoenus_nigricans,OZ277380.1,array,39,195
Schoenus_nigricans,OZ277380.1,gap,1,5
Schoenus_nigricans,OZ277380.1,array,6,30
Schoenus_nigricans,OZ277380.1,gap,3,15
Schoenus_nigricans,OZ277380.1,array,14,70
Schoenus_nigricans,OZ277380.1,gap,10,50
Schoenus_nigricans,OZ277380.1,array,4,20
Schoenus_nigricans,OZ277380.1,gap,1,5
Schoenus_nigricans,OZ277380.1,array,2,10
Schoenus_nigricans,OZ277380.1,gap,1,5
Schoenus_nigricans,OZ277380.1,array,40,200
Schoenus_nigricans,OZ277380.1,gap,1,5
Schoenus_nigricans,OZ277380.1,array,16,80
Schoenus_nigricans,OZ277380.1,gap,1,5
Schoenus_nigricans,OZ277380.1,array,7,35
Schoenus_nigricans,OZ277380.1,gap,231,1155
Schoenus_nigricans,OZ277380.1,array,9,45
Schoenus_nigricans,OZ277380.1,gap,905,4525
Schoenus_nigricans,OZ277380.1,array,2,10
Schoenus_nigricans,OZ277380.1,gap,3,15
Schoenus_nigricans,OZ277380.1,array,1,5
Schoenus_nigricans,OZ277380.1,gap,50,250
Schoenus_nigricans,OZ277380.1,array,3,15
Schoenus_nigricans,OZ277380.1,gap,65,325
Schoenus_nigricans,OZ277380.1,array,2,10
Schoenus_nigricans,OZ277380.1,gap,1,5
Schoenus_nigricans,OZ277380.1,array,15,75
Schoenus_nigricans,OZ277380.1,gap,1,5
Schoenus_nigricans,OZ277380.1,array,9,45
Schoenus_nigricans,OZ277380.1,gap,112,560
Schoenus_nigricans,OZ277380.1,array,2,10
Schoenus_nigricans,OZ277380.1,gap,297,1485
Schoenus_nigricans,OZ277380.1,array,1,5
Schoenus_nigricans,OZ277380.1,gap,1,5
Schoenus_nigricans,OZ277380.1,array,18,90
Schoenus_nigricans,OZ277380.1,gap,2,10
Schoenus_nigricans,OZ277380.1,array,9,45
Schoenus_nigricans,OZ277380.1,gap,253,1265
Schoenus_nigricans,OZ277380.1,array,25,125
Schoenus_nigricans,OZ277380.1,gap,2,10
Schoenus_nigricans,OZ277380.1,array,427,2135
Schoenus_nigricans,OZ277380.1,gap,1,5
Schoenus_nigricans,OZ277380.1,array,141,705
Schoenus_nigricans,OZ277380.1,gap,2,10
Schoenus_nigricans,OZ277380.1,array,37,185
Schoenus_nigricans,OZ277380.1,gap,1,5
Schoenus_nigricans,OZ277380.1,array,29,145
Schoenus_nigricans,OZ277380.1,gap,514,2570
Schoenus_nigricans,OZ277380.1,array,21,105
Schoenus_nigricans,OZ277380.1,gap,456,2280
Schoenus_nigricans,OZ277380.1,array,2,10
Schoenus_nigricans,OZ277380.1,gap,200,1000
Schoenus_nigricans,OZ277380.1,array,2,10
Schoenus_nigricans,OZ277380.1,gap,1,5
Schoenus_nigricans,OZ277380.1,array,3,15
Schoenus_nigricans,OZ277380.1,gap,259,1295
Schoenus_nigricans,OZ277381.1,gap,119,595
Schoenus_nigricans,OZ277381.1,array,1,5
Schoenus_nigricans,OZ277381.1,gap,12,60
Schoenus_nigricans,OZ277381.1,array,8,40
Schoenus_nigricans,OZ277381.1,gap,1,5
Schoenus_nigricans,OZ277381.1,array,4,20
Schoenus_nigricans,OZ277381.1,gap,239,1195
Schoenus_nigricans,OZ277381.1,array,5,25
Schoenus_nigricans,OZ277381.1,gap,824,4120
Schoenus_nigricans,OZ277381.1,array,5,25
Schoenus_nigricans,OZ277381.1,gap,1,5
Schoenus_nigricans,OZ277381.1,array,246,1230
Schoenus_nigricans,OZ277381.1,gap,586,2930
Schoenus_nigricans,OZ277381.1,array,1,5
Schoenus_nigricans,OZ277381.1,gap,498,2490
Schoenus_nigricans,OZ277381.1,array,23,115
Schoenus_nigricans,OZ277381.1,gap,175,875
Schoenus_nigricans,OZ277381.1,array,1,5
Schoenus_nigricans,OZ277381.1,gap,517,2585
Schoenus_nigricans,OZ277381.1,array,3,15
Schoenus_nigricans,OZ277381.1,gap,201,1005
Schoenus_nigricans,OZ277381.1,array,2,10
Schoenus_nigricans,OZ277381.1,gap,2,10
Schoenus_nigricans,OZ277381.1,array,38,190
Schoenus_nigricans,OZ277381.1,gap,3,15
Schoenus_nigricans,OZ277381.1,array,5,25
Schoenus_nigricans,OZ277381.1,gap,280,1400
Schoenus_nigricans,OZ277381.1,array,3,15
Schoenus_nigricans,OZ277381.1,gap,3,15
Schoenus_nigricans,OZ277381.1,array,4,20
Schoenus_nigricans,OZ277381.1,gap,530,2650
Schoenus_nigricans,OZ277381.1,array,3,15
Schoenus_nigricans,OZ277381.1,gap,132,660
Schoenus_nigricans,OZ277381.1,array,21,105
Schoenus_nigricans,OZ277381.1,gap,6,30
Schoenus_nigricans,OZ277381.1,array,16,80
Schoenus_nigricans,OZ277381.1,gap,1,5
Schoenus_nigricans,OZ277381.1,array,14,70
Schoenus_nigricans,OZ277381.1,gap,180,900
Schoenus_nigricans,OZ277381.1,array,28,140
Schoenus_nigricans,OZ277381.1,gap,674,3370
Schoenus_nigricans,OZ277381.1,array,6,30
Schoenus_nigricans,OZ277381.1,gap,154,770
Schoenus_nigricans,OZ277381.1,array,6,30
Schoenus_nigricans,OZ277381.1,gap,1,5
Schoenus_nigricans,OZ277381.1,array,14,70
Schoenus_nigricans,OZ277381.1,gap,282,1410
Schoenus_nigricans,OZ277381.1,array,1,5
Schoenus_nigricans,OZ277381.1,gap,361,1805
Schoenus_nigricans,OZ277381.1,array,2,10
Schoenus_nigricans,OZ277381.1,gap,17,85
Schoenus_nigricans,OZ277381.1,array,2,10
Schoenus_nigricans,OZ277381.1,gap,5,25
Schoenus_nigricans,OZ277381.1,array,3,15
Schoenus_nigricans,OZ277381.1,gap,93,465
Schoenus_nigricans,OZ277381.1,array,1,5
Schoenus_nigricans,OZ277381.1,gap,103,515
Schoenus_nigricans,OZ277381.1,array,1,5
Schoenus_nigricans,OZ277381.1,gap,260,1300
Schoenus_nigricans,OZ277381.1,array,2,10
Schoenus_nigricans,OZ277381.1,gap,124,620
Schoenus_nigricans,OZ277381.1,array,1,5
Schoenus_nigricans,OZ277381.1,gap,21,105
Schoenus_nigricans,OZ277381.1,array,1,5
Schoenus_nigricans,OZ277381.1,gap,101,505
Schoenus_nigricans,OZ277381.1,array,12,60
Schoenus_nigricans,OZ277381.1,gap,2,10
Schoenus_nigricans,OZ277381.1,array,8,40
Schoenus_nigricans,OZ277381.1,gap,12,60
Schoenus_nigricans,OZ277381.1,array,2,10
Schoenus_nigricans,OZ277381.1,gap,152,760
Schoenus_nigricans,OZ277381.1,array,1,5
Schoenus_nigricans,OZ277381.1,gap,307,1535
Schoenus_nigricans,OZ277381.1,array,3,15
Schoenus_nigricans,OZ277381.1,gap,5,25
Schoenus_nigricans,OZ277381.1,array,45,225
Schoenus_nigricans,OZ277381.1,gap,1,5
Schoenus_nigricans,OZ277381.1,array,5,25
Schoenus_nigricans,OZ277381.1,gap,1,5
Schoenus_nigricans,OZ277381.1,array,90,450
Schoenus_nigricans,OZ277381.1,gap,1,5
Schoenus_nigricans,OZ277382.1,gap,140,700
Schoenus_nigricans,OZ277382.1,array,44,220
Schoenus_nigricans,OZ277382.1,gap,372,1860
Schoenus_nigricans,OZ277382.1,array,1,5
Schoenus_nigricans,OZ277382.1,gap,5,25
Schoenus_nigricans,OZ277382.1,array,438,2190
Schoenus_nigricans,OZ277382.1,gap,45,225
Schoenus_nigricans,OZ277382.1,array,7,35
Schoenus_nigricans,OZ277382.1,gap,2,10
Schoenus_nigricans,OZ277382.1,array,26,130
Schoenus_nigricans,OZ277382.1,gap,1,5
Schoenus_nigricans,OZ277382.1,array,5,25
Schoenus_nigricans,OZ277382.1,gap,486,2430
Schoenus_nigricans,OZ277382.1,array,6,30
Schoenus_nigricans,OZ277382.1,gap,1,5
Schoenus_nigricans,OZ277382.1,array,19,95
Schoenus_nigricans,OZ277382.1,gap,459,2295
Schoenus_nigricans,OZ277382.1,array,1,5
Schoenus_nigricans,OZ277382.1,gap,169,845
Schoenus_nigricans,OZ277382.1,array,1,5
Schoenus_nigricans,OZ277382.1,gap,289,1445
Schoenus_nigricans,OZ277382.1,array,61,305
Schoenus_nigricans,OZ277382.1,gap,1,5
Schoenus_nigricans,OZ277382.1,array,5,25
Schoenus_nigricans,OZ277382.1,gap,360,1800
Schoenus_nigricans,OZ277382.1,array,2,10
Schoenus_nigricans,OZ277382.1,gap,501,2505
Schoenus_nigricans,OZ277382.1,array,7,35
Schoenus_nigricans,OZ277382.1,gap,1,5
Schoenus_nigricans,OZ277382.1,array,4,20
Schoenus_nigricans,OZ277382.1,gap,2,10
Schoenus_nigricans,OZ277382.1,array,2,10
Schoenus_nigricans,OZ277382.1,gap,1,5
Schoenus_nigricans,OZ277382.1,array,23,115
Schoenus_nigricans,OZ277382.1,gap,1,5
Schoenus_nigricans,OZ277382.1,array,3,15
Schoenus_nigricans,OZ277382.1,gap,12,60
Schoenus_nigricans,OZ277382.1,array,147,735
Schoenus_nigricans,OZ277382.1,gap,4,20
Schoenus_nigricans,OZ277382.1,array,213,1065
Schoenus_nigricans,OZ277382.1,gap,2,10
Schoenus_nigricans,OZ277382.1,array,26,130
Schoenus_nigricans,OZ277382.1,gap,1,5
Schoenus_nigricans,OZ277382.1,array,6,30
Schoenus_nigricans,OZ277382.1,gap,6,30
Schoenus_nigricans,OZ277382.1,array,11,55
Schoenus_nigricans,OZ277382.1,gap,10,50
Schoenus_nigricans,OZ277382.1,array,4,20
Schoenus_nigricans,OZ277382.1,gap,62,310
Schoenus_nigricans,OZ277382.1,array,8,40
Schoenus_nigricans,OZ277382.1,gap,251,1255
Schoenus_nigricans,OZ277382.1,array,1,5
Schoenus_nigricans,OZ277382.1,gap,30,150
Schoenus_nigricans,OZ277382.1,array,2,10
Schoenus_nigricans,OZ277382.1,gap,266,1330
Schoenus_nigricans,OZ277382.1,array,2,10
Schoenus_nigricans,OZ277382.1,gap,102,510
Schoenus_nigricans,OZ277382.1,array,19,95
Schoenus_nigricans,OZ277382.1,gap,3,15
Schoenus_nigricans,OZ277382.1,array,10,50
Schoenus_nigricans,OZ277382.1,gap,1,5
Schoenus_nigricans,OZ277382.1,array,6,30
Schoenus_nigricans,OZ277382.1,gap,1,5
Schoenus_nigricans,OZ277382.1,array,10,50
Schoenus_nigricans,OZ277382.1,gap,3,15
Schoenus_nigricans,OZ277382.1,array,4,20
Schoenus_nigricans,OZ277382.1,gap,1,5
Schoenus_nigricans,OZ277382.1,array,3,15
Schoenus_nigricans,OZ277382.1,gap,470,2350
Schoenus_nigricans,OZ277382.1,array,34,170
Schoenus_nigricans,OZ277382.1,gap,1,5
